artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0006-291X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.bbrc.2005.11.069&md5=5fc1403baf89427ddd66ba0096790889	Preparation of postsynaptic density fraction from hippocampal slices and proteomics analysis.	Biochemical and Biophysical Research Communications (Print)	DOSEMECI, A. ; TAO-CHENG, J.-H. ; VINADE, L. ; JAFFE, H.	Qualis nao identificado	Biochemical and Biophysical Research Communications (Print)
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0306-4522	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.neuroscience.2004.10.008&md5=4553487e34add10fdaa382f2997e807a	Inhibition of phosphatase activity facilitates the formation and maintenance of NMDA-induced calcium/calmodulin-dependent protein kinase II cluster in hippocampal neurons	Neuroscience	TAO-CHENG, J.-H. ; VINADE, L. ; WINTERS, C.A. ; T.S., Reese ; DOSEMECI, A.	Qualis nao identificado	Neuroscience
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0006-8993	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.brainres.2005.09.038&md5=958ad01919ef7a6483a04203749dcb07	Exercise affects glutamate receptors in postsynaptic density from cortical mice brain	Brain Research	DIETRICH, M.O. ; MANTESE, C. E. ; PORCIUNCULA, L.O. ; GHISLENI, G. ; VINADE, L. ; SOUZA, D.O. ; PORTELA, L.V	Qualis nao identificado	Brain Research
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0304-3940	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0304-3940(03)00580-9&md5=493e70a6f22c722e9a1515641b252682	Neuroprotective effect of ebselen on rat hippocampal slices submitted to oxygen-glucose deprivation: correlation with immunocontent of inducible nitric oxide synthase.	Neuroscience Letters	PORCIUNCULA, L.O. ; ROCHA, J.B.T. ; CIMAROSTI, H. ; VINADE, L. ; GHISLENI, G. ; SALBEGO, C. ; SOUZA, D.O.	Qualis nao identificado	Neuroscience Letters
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0022-3042	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1046/j.1471-4159.2003.02091.x&md5=832e440bcdb01234df8927b67debe78a	Affinity purification of PSD-95 containing postsynaptic complexes.	Journal of Neurochemistry	VINADE, L.; CHANG, M.C. ; SCHLIEF, M. L. ; D., Petersen J. ; T.S., Reese ; TAO-CHENG, J.-H. ; DOSEMECI, A.	Qualis nao identificado	Journal of Neurochemistry
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0270-6474	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=null&md5=f8a2d9f8af7e0fb17f9968fbbee28b49	Distribution of PSD-95 and CaMKII at the postsynaptic density.	The Journal of Neuroscience	D., Petersen J. ; CHEN, X. ; VINADE, L. ; DOSEMECI, A. ; LISMAN, J.E. ; T.S., Reese	Qualis nao identificado	The Journal of Neuroscience
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0006-8993	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0006-8993(01)03368-6&md5=a4416e65bce886d467f16666b157e352	Guanine based purines inhibit [3H] glutamate and [3H] AMPA binding at postsynaptic densities from cerebral cortex of rats.	Brain Research	PORCIUNCULA, L.O. ; VINADE, L. ; WOFCHUK, S.T ; SOUZA, D.O.	Qualis nao identificado	Brain Research
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0014-2999	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0014-2999(02)02221-5&md5=0b0844d86f678eab49d1d142701d73da	Intrahippocampal infusion of ebselen impairs retention of an inhibitory avoidance task in rats.	European Journal of Pharmacology	PORCIUNCULA, L.O. ; SCHIMIDT, A. ; A.S., Coitinho ; VINADE, L. ; IZQUIERDO, I. ; ROCHA, J.B.T. ; SOUZA, D.O.	Qualis nao identificado	European Journal of Pharmacology
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0306-4522	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0306-4522(02)00451-7&md5=611c01520b12c9ac00218d6f34948882	Calcio/calmodulin-dependent protein kinase II clusters in adult rat hippocampal slices.	Neuroscience	TAO-CHENG, J.-H. ; VINADE, L. ; POZZO-MILLER, L. ; T.S., Reese ; DOSEMECI, A.	Qualis nao identificado	Neuroscience
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0272-4340	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1023/a:1020732304591&md5=0956792670499381b8e89a6d436ace74	Developmental changes in S100B content in brain tissue, cerebrospinal fluid, and astrocyte cultures of rats.	Cellular and Molecular Neurobiology	TRAMONTINA, F. ; CONTE, S. ; GONCALVES, D ; GOTTFRIED, C. ; PORTELA, L.V ; VINADE, L. ; SALBEGO, C. ; C.A., Goncalves	Qualis nao identificado	Cellular and Molecular Neurobiology
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0300-4864	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1023/a:1025735410738&md5=8a4453ada0510add06f9f18ba5069999	Inhibition of phosphatase activity prolongs NMDA-induced modification of the postsynaptic density.	Journal of Neurocytology	DOSEMECI, A. ; VINADE, L. ; WINTERS, C.A. ; T.S., Reese ; TAO-CHENG, J.-H.	Qualis nao identificado	Journal of Neurocytology
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0006-8993	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0006-8993(02)02987-6&md5=e3d3c3e7e1e9839fa91cf2dcab4f6efa	Guanine and adenine nucleotidase activities in rat cerebrospinal fluid.	Brain Research	PORTELA, L.V ; OSES, J.P. ; SILVEIRA, A.L. ; SCHIMIDT, A. ; D.R., Lara ; BATTASTINI, A.M. ; RAMIREZ, G. ; VINADE, L. ; SARKIS,J.J. ; SOUZA, D.O.	Qualis nao identificado	Brain Research
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0887-4476	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1002/syn.1053&md5=093da34ee98803ca8987a48f3e959f4d	Activation of calpain may alter the postsynaptic density structure and modulate anchoring of NMDA receptors.	Synapse (New York)	VINADE, L.; D., Petersen J. ; K., Do ; DOSEMECI, A. ; T.S., Reese	Qualis nao identificado	Synapse (New York)
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0306-4522	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0306-4522(01)00262-7&md5=a95c68339bc18e5d9738ab25e4ae7f1d	Sustained elevation of calcium induces Ca2+/calmodulin-dependent protein kinase II clusters in hippocampal neurons.	Neuroscience	TAO-CHENG, J.-H. ; VINADE, L. ; SMITH, C. ; WINTERS, C.A. ; WARD, R ; BRIGHTMAN, M.W. ; T.S., Reese ; DOSEMECI, A.	Qualis nao identificado	Neuroscience
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0027-8424	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1073/pnas.181336998&md5=0da0e7a9c59633865116b0ede01ebbc3	Glutamate-induced transient modification of the postsynaptic density.	PNAS. Proceedings of the National Academy of Sciences of the United States of America	DOSEMECI, A. ; TAO-CHENG, J.-H. ; VINADE, L. ; WINTERS, C.A. ; POZZO-MILLER, L. ; T.S., Reese	Qualis nao identificado	PNAS. Proceedings of the National Academy of Sciences of the United States of America
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0027-8424	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1073/pnas.211428098&md5=5ca831dcc153724ac74bcfcf4c99472c	Regulation of NMDA receptors by cyclin-dependent kinase-5	PNAS. Proceedings of the National Academy of Sciences of the United States of America	LI, B.-S. ; SUN, M.-K. ; ZHANG, L. ; TAKAHASHI, S. ; MA, W. ; VINADE, L. ; KULKARNI, A.B. ; BRADY, R.O. ; PANT, H.C.	Qualis nao identificado	PNAS. Proceedings of the National Academy of Sciences of the United States of America
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0272-4340	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1023/a:1007019030595&md5=9472d6e98b020e9e212de9681c696a71	Regulation of the phosphorylation state of AMPA receptor GluR1 subunit in the postsynaptic density.	Cellular and Molecular Neurobiology	VINADE, L.; DOSEMECI, A.	Qualis nao identificado	Cellular and Molecular Neurobiology
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0304-3940	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0304-3940(98)00340-1&md5=44b9275c40de258a9813298e1c614d3b	Regulation of the phosphorylation of glial fibrillary acidic protein (GFAP) by glutamate and calcium ions in slices of immature rat spinal cord: Comparison with immature hippocampus.	Neuroscience Letters	KOMMERS, T. ; VINADE, L. ; PEREIRA, C. ; C.A., Goncalves ; WOFCHUK, S.T ; RODNIGHT, R.	Qualis nao identificado	Neuroscience Letters
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0165-3806	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0165-3806(97)00114-4&md5=9a08842aec9cbd2f27b3537b8ec31f69	Evidence for a role for calcium ions in the dephosphorylation of Glial Fibrillary Acidic Protein (GFAP) in immature hippocampal slices and in astrocytes cultures from the rat.	Developmental Brain Research	VINADE, L.; GONCALVES, C.A. ; WOFCHUK, S.T. ; GOTTFRIED, C. ; RODNIGHT, R.	Qualis nao identificado	Developmental Brain Research
artigoEmPeriodico	Lucia Helena do Canto Vinade	0	0006-8993	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/0006-8993(96)00520-3&md5=029ac229eb16974bc600bd1ad7697295	The dephosphorylation of Glial Fibrillary Acidic Protein (GFAP) in the immature rat hippocampus is catalyzed mainly by a type 1 protein phosphatase.	Brain Research	VINADE, L.; RODNIGHT, Richard	Qualis nao identificado	Brain Research
trabalhoCompletoEmCongresso	Lucia Helena do Canto Vinade	2017		The Biological Activity of Canavalia ensiforms urease (JBU) and Jaburetox (JBTX) in Nauphoeta cinerea (Oliver, 1979)	VII Kopernikanskie Sympozjum Studentow and III Torunskie Sympzjum Doktorantow Nauk Przyrodniczych	Zanata, AP ; Santos DS ; Almeida, CG ; BORGES, B. T. ; Rosa, M.E. ; VINADE, L. ; Carlini, CR ; DAL BELO, C.A.	Qualis nao identificado	VII Kopernikanskie Sympozjum Studentow and III Torunskie Sympzjum Doktorantow Nauk Przyrodniczych
resumoExpandidoEmCongresso	Lucia Helena do Canto Vinade	2017	CENTRAL AND PERIPHERAL NEUROTOXICITY INDUCED BY EXTRACTS AND FRACTIONS OF MANILKARA RUFULA IN COCKROACHES	9º Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE), 2017, Santana do Livramento. 9º Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)	BORGES, B. T. ; Leal, AP ; Rosa, M.E. ; Vieira B Patricia ; DAL BELO, C.A. ; VINADE, L.	Qualis nao identificado	9º Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE), 2017, Santana do Livramento. 9º Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)
resumoExpandidoEmCongresso	Lucia Helena do Canto Vinade	2016	ATIVIDADE NEUROTÓXICA DO VENENO DE RHINELLA ICTERICA (SPIX, 1824) EM BARATAS DA ESPÉCIE NAUPHOETA CINEREA	8º Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE), 2016, Uruguaiana. 8º Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)	Barreto, Y. C. ; Leal, AP ; OLIVEIRA, R. S. ; Santos, TG ; DAL BELO, C.A. ; Vinade, L	Qualis nao identificado	8º Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE), 2016, Uruguaiana. 8º Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)
artigoEmPeriodico	Luciana Borba Benetti	2016	0100-8307	http://dx.doi.org/10.5902/2179460X21888	GESTÃO DE RESÍDUOS ELETRÔNICOS: ESTUDO DE CASO EM UMA ORGANIZAÇÃO MILITAR DE SÃO GABRIEL/RS	Ciência e Natura	BENETTI, LUCIANA BORBA; QUINTANA, JAQUELINE DE FREITAS	C	CIÊNCIA E NATURA
trabalhoCompletoEmCongresso	Luciana Borba Benetti	2016		Área de preservação permanente: o direito de construir às margens de curso d'água	International Conference of Information Systems Tecnology Management	BENETTI, G. B. ; PIRES, V. K. ; LHAMBY, A. ; BENETTI, LUCIANA BORBA	Qualis nao identificado	International Conference of Information Systems Tecnology Management
trabalhoCompletoEmCongresso	Luciana Borba Benetti	2016		Cultura e terceiro setor: implicações na gestão de recursos humanos. In: International Conference of Information Systems Tecnology Management, 2 TOI and 36 WCARS - 13 CONTECSO USP, 2016	International Conference of Information Systems Tecnology Management	PIRES, V. K. ; LHAMBY, A. ; BENETTI, LUCIANA BORBA	Qualis nao identificado	International Conference of Information Systems Tecnology Management
artigoEmPeriodico	Luis Fabiano Santos da Costa	2017	1677-606X		Caracterização fitossociológica e estrutural de um fragmento florestal no bioma pampa	Revista de Ciências Agro-ambientais	BOLIGON, A. A. ; CABRAL, E. N. ; SANTOS, D. V. ; KUHN, L. S. ; COSTA, L. F. S.	B5	REVISTA DE CIÊNCIAS AGRO-AMBIENTAIS (ONLINE)
artigoEmPeriodico	Luis Fabiano Santos da Costa	0	0093-691X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.theriogenology.2004.05.022&md5=b029af9be6893ea2e3c3e7a71164869a	Angiotensin II reverses the inhibitory action produced by theca cells on bovine oocyte nuclear maturation.	Theriogenology	GIOMETTI, Ines Cristina ; BERTAGNOLI, Angélica Cavaleiro ; ORNES, Robeerta ; COSTA, L. F. S. ; CARÁMBULA, Silvia Ferreira ; REIS, Adelina ; OLIVEIRA, João Francisco Coelho de ; EMANUELLI, Isaaabeli Picada ; GONÇALVES, Paulo Bayard Dias	Qualis nao identificado	Theriogenology
artigoEmPeriodico	Luis Fabiano Santos da Costa	0	0102-0935	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=null&md5=f8a2d9f8af7e0fb17f9968fbbee28b49	Interação entre células do cumulus e atividade da proteína quinase C em diferentes fases da maturação nuclear de oócitos bovinos.	Arquivo Brasileiro de Medicina Veterinária e Zootecnia	BERTAGNOLI, Angélica Cavaleiro ; GONÇALVES, Paulo Bayard Dias ; GIOMETTI, Ines Cristina ; COSTA, L. F. S. ; OLIVEIRA, João Francisco Coelho de ; BARRETO, Katia P ; GONÇALVES, Iara D V ; EMANUELLI, Isabeli Picada ; BORGES, Luiz Felipe Kruel	Qualis nao identificado	Arquivo Brasileiro de Medicina Veterinária e Zootecnia
artigoEmPeriodico	Luis Fabiano Santos da Costa	0	0378-4320	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0378-4320(02)00116-1&md5=0855b1a97deb0e61be286aef89a47493	Follicular development and steroid concentrations in cows with different levels of fertility raised under nutricional stress.	Animal Reproduction Science	OLIVEIRA, João Franscico Coelho de ; NEVES, Jairo Pereira ; MORAES, José Carlos Ferrugem ; GONÇALVES, Paulo Bayard Dias ; BAHR, Janice M ; HERNANDEZ, Álvaro G ; COSTA, L. F. S.	Qualis nao identificado	Animal Reproduction Science
artigoEmPeriodico	Luis Fabiano Santos da Costa	0	0102-0935	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=null&md5=f8a2d9f8af7e0fb17f9968fbbee28b49	Fator de crescimento derivado das plaquetas, retinol e insulina na regulação da maturação nuclear de oócitos bovinos e suas consequências no desenvolvimento embrionário.	Arquivo Brasileiro de Medicina Veterinária e Zootecnia	BORTOLOTTO, E. B. ; GONÇALVES, Paulo Bayard Dias ; NEVES, Jairo Pereira ; COSTA, L. F. S. ; MACIEL, M. N. ; MONTAGNER, M. M.	Qualis nao identificado	Arquivo Brasileiro de Medicina Veterinária e Zootecnia
artigoEmPeriodico	Luis Fabiano Santos da Costa	0	0103-8478		Hepes na produção de embriões in vitro em bovinos.	Ciência Rural	COSTA, L. F. S.; MONTAGNER, M. M. ; GONÇALVES, Paulo Bayard Dias ; NEVES, Jairo Pereira ; BORTOLOTTO, E. B. ; FARIAS, A. M. ; STRANIERI, P.	B1	CIÊNCIA RURAL
artigoEmPeriodico	Luis Fabiano Santos da Costa	0	0093-691X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0093-691x(99)00152-1&md5=3045efa54d000677426ad90f7b2ea21f	Effect of fetal age and method of recovery on isolation of preantral follicles from bovine ovaries	Theriogenology	CARÁMBULA, Silvia Ferreira ; GONÇALVES, Paulo Bayard Dias ; COSTA, L. F. S. ; FIGUEIREDO, J. R. ; NEVES, Jairo Pereira ; MONDADORI, R. G.	Qualis nao identificado	Theriogenology
artigoEmPeriodico	Luis Fabiano Santos da Costa	0	0103-8478		Fecundação e clivagem após a ativação da proteina quinase C durante a maturação de oócitos bovinos.	Ciência Rural	MONDADORI, R. G. ; GONÇALVES, Paulo Bayard Dias ; NEVES, Jairo Pereira ; COSTA, L. F. S. ; MONTAGNER, M. M. ; CARÁMBULA, Silvia Ferreira ; BORTOLOTTO, E. B.	B1	CIÊNCIA RURAL
artigoEmPeriodico	Luis Fabiano Santos da Costa	0	0103-8478	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1590/s0103-84781998000400020&md5=5a4975a80b23760fac0a6789d8e78410	Períodos de digestão enzimática para oresgate de folículos pré-antrais em ovários de fetos bovinos.	Ciência Rural	CARÁMBULA, Silvia Ferreira ; GONÇALVES, Paulo Bayard Dias ; COSTA, L. F. S. ; FIGUEIREDO, J. R. ; NEVES, Jairo Pereira ; MONDADORI, R. G.	B1	CIÊNCIA RURAL
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2018	0048-9697	http://dx.doi.org/10.1016/j.scitotenv.2018.03.116	Recycling organic residues in agriculture impacts soil-borne microbial community structure, function and N 2 O emissions	SCIENCE OF THE TOTAL ENVIRONMENT	SULEIMAN, AFNAN KHALIL AHMAD ; LOURENÇO, KÉSIA SILVA ; PITOMBO, LEONARDO MACHADO ; MENDES, LUCAS WILLIAM ; Roesch, Luiz Fernando Wurdig ; PIJL, AGATA ; CARMO, JANAÍNA BRAGA ; CANTARELLA, HEITOR ; KURAMAE, EIKO EURYA	Qualis nao identificado	SCIENCE OF THE TOTAL ENVIRONMENT
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2018	1678-4685	http://dx.doi.org/10.1590/1678-4685-GMB-2017-0235	The microbiome and inborn errors of metabolism: why we should look carefully at their interplay	GENETICS AND MOLECULAR BIOLOGY (ONLINE VERSION)	Colonetti, K ; ROESCH, L. F. W. ; SCHWARTZ, I. V. D.	Qualis nao identificado	GENETICS AND MOLECULAR BIOLOGY (ONLINE VERSION)
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2018	2167-8359	http://dx.doi.org/10.7717/peerj.4991	Seasonal dynamics alter taxonomical and functional microbial profiles in Pampa biome soils under natural grasslands	PeerJ	BARBOZA, ANTHONY DIEGO MULLER ; PYLRO, VICTOR SATLER ; JACQUES, RODRIGO JOSEMAR SEMINOT ; GUBIANI, PAULO IVONIR ; DE QUADROS, FERNANDO LUIZ FERREIRA ; TRINDADE, JÚLIO KUHN DA ; Triplett, Eric W. ; Roesch, Luiz	Qualis nao identificado	PeerJ
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	0	0932-0067	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1007/s00404-011-2179-0&md5=dbf7e5c71461f216d10c97793cef0f9e	Do probiotics effectively ameliorate glycemic control during gestational diabetes? A systematic review	ARCHIVES OF GYNECOLOGY AND OBSTETRICS	DALLANORA, SUELEN ; MEDEIROS DE SOUZA, YASMIN ; DEON, RÚBIA GARCIA ; TRACEY, CLARE A. ; FREITAS-VILELA, ANA AMÉLIA ; WURDIG ROESCH, LUIZ FERNANDO ; HACK MENDES, ROBERTA	Qualis nao identificado	ARCHIVES OF GYNECOLOGY AND OBSTETRICS
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2018	0012-1797	http://dx.doi.org/10.2337/db18-209-LB	Genetic Risk for Type 1 Diabetes Profoundly Influences the Core Gut Microbiome in Children	DIABETES	RUSSELL, JORDAN ; Roesch, Luiz ; Atkinson, Mark A. ; Schatz, Desmond ; Triplett, Eric W. ; LUDVIGSSON, JOHNNY	Qualis nao identificado	DIABETES
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2018	0048-9697	http://dx.doi.org/10.1016/j.scitotenv.2018.07.323	Long-term farming systems modulate multi-trophic responses	SCIENCE OF THE TOTAL ENVIRONMENT	LUPATINI, MANOELI ; KORTHALS, GERARD W. ; Roesch, Luiz F.W. ; KURAMAE, EIKO E.	Qualis nao identificado	SCIENCE OF THE TOTAL ENVIRONMENT
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2018	2167-8359	http://dx.doi.org/10.7717/peerj.5299	BTW-Bioinformatics Through Windows: an easy-to-install package to analyze marker gene data	PeerJ	MORAIS, DANIEL K. ; Roesch, Luiz F.W. ; REDMILE-GORDON, MARC ; SANTOS, FAUSTO G. ; BALDRIAN, PETR ; ANDREOTE, FERNANDO D. ; PYLRO, VICTOR S.	Qualis nao identificado	PeerJ
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2018	2079-7737	http://dx.doi.org/10.3390/biology7030043	Characterization of Plastidial and Nuclear SSR Markers for Understanding Invasion Histories and Genetic Diversity of Schinus molle L.	BIOLOGY	LEMOS, RAFAEL ; MATIELO, CRISTIANE ; BEISE, DALVAN ; DA ROSA, VANESSA ; SARZI, DEISE ; Roesch, Luiz ; STEFENON, VALDIR	Qualis nao identificado	BIOLOGY
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2018	1424-2818	http://dx.doi.org/10.3390/d10030089	Characterization and Phylogenetic Analysis of Chloroplast and Mitochondria Genomes from the Antarctic Polytrichaceae Species Polytrichum juniperinum and Polytrichum strictum	DIVERSITY	FREITAS, K. E. J. ; METZ, GEFERSON FERNANDO ; CANON, E. R. P. ; Roesch, L. F. W. ; PEREIRA, A. B. ; VICTORIA, FILIPE	Qualis nao identificado	DIVERSITY
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2017	1678-992X	http://dx.doi.org/10.1590/1678-992x-2015-0494	Replacement of native vegetation alters the soil microbial structure in the Pampa biome	Scientia Agricola	SULEIMAN, AFNAN KHALIL AHMAD ; PYLRO, VICTOR SATLER ; Roesch, Luiz Fernando Wurdig	Qualis nao identificado	Scientia Agricola
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2017	1932-6203	http://dx.doi.org/10.1371/journal.pone.0169916	Diversity and composition of vaginal microbiota of pregnant women at risk for transmitting Group B Streptococcus treated with intrapartum penicillin	Plos One	Roesch, Luiz Fernando Wurdig; SILVEIRA, RITA C. ; CORSO, ANDRÉA L. ; DOBBLER, PRISCILA THIAGO ; MAI, VOLKER ; ROJAS, BRUNA S. ; LAUREANO, ÁLVARO M. ; PROCIANOY, RENATO S.	Qualis nao identificado	Plos One
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2017	0003-6072	http://dx.doi.org/10.1007/s10482-017-0976-6	Differences in bacterial composition between men?s and women?s restrooms and other common areas within a public building	ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY	DOBBLER, PRISCILA CAROLINE THIAGO ; LAUREANO, ÁLVARO MACEDO ; SARZI, DEISE SCHRODER ; CAÑÓN, EHIDY ROCIO PEÑA ; METZ, GEFERSON FERNANDO ; DE FREITAS, ANDERSON SANTOS ; TAKAGAKI, BEATRIZ MIDORI ; D´OLIVEIRA, CRISTIANE BARBOSA ; PYLRO, VICTOR SATLER ; COPETTI, ANDRÉ CARLOS ; VICTORIA, FILIPE ; REDMILE-GORDON, MARC ; MORAIS, DANIEL KUMAZAWA ; Roesch, Luiz Fernando Wurdig	Qualis nao identificado	ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2017	1664-302X	http://dx.doi.org/10.3389/fmicb.2017.02243	Low Microbial Diversity and Abnormal Microbial Succession Is Associated with Necrotizing Enterocolitis in Preterm Infants	Frontiers in Microbiology	DOBBLER, PRISCILA T. ; PROCIANOY, RENATO S. ; MAI, VOLKER ; SILVEIRA, RITA C. ; CORSO, ANDRÉA L. ; ROJAS, BRUNA S. ; Roesch, Luiz F. W.	Qualis nao identificado	Frontiers in Microbiology
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2017	2357-9730	http://dx.doi.org/10.4322/2357-9730.72730	USO DE PRÉ, PRÓ E SIMBIÓTICOS COMO COADJUVANTES NO TRATAMENTO DO CÂNCER COLORRETAL	CLINICAL AND BIOMEDICAL RESEARCH	JACOBY, JÉSICA TAMARA ; GUZZON, SIMONE ; Roesch, Luiz Fernando Wurdig ; MENDES, ROBERTA HACK	Qualis nao identificado	CLINICAL AND BIOMEDICAL RESEARCH
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2017	0095-3628	http://dx.doi.org/10.1007/s00248-017-1078-8	Aliphatic Hydrocarbon Enhances Phenanthrene Degradation by Autochthonous Prokaryotic Communities from a Pristine Seawater	MICROBIAL ECOLOGY	RODRIGUES, EDMO MONTES ; MORAIS, DANIEL KUMAZAWA ; REDMILE-GORDON, MARC ; DE OLIVEIRA, JURACI ALVES ; ROESCH, L. F. W. ; CESAR, DIONÉIA EVANGELISTA ; TÓTOLA, MARCOS ROGÉRIO	Qualis nao identificado	MICROBIAL ECOLOGY
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	0	1664-302X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.3389/fmicb.2016.00073&md5=0d29954e01db16899070cb0156b19c63	Back to the Future of Soil Metagenomics	Frontiers in Microbiology (Online)	NESME, JOSEPH ACHOUAK, WAFA AGATHOS, SPIROS N	Qualis nao identificado	Frontiers in Microbiology (Online)
artigoEmPeriodico	Luiz Fernando Wurdig Roesch	2016	2169-8287	http://dx.doi.org/10.1128/genomea.01707-15	Draft Genome of <i>Rhodococcus rhodochrous</i> TRN7, Isolated from the Coast of Trindade Island, Brazil	Genome Announcements	RODRIGUES, EDMO M. ; PYLRO, VICTOR S. ; DOBBLER, PRISCILA T. ; VICTORIA, FILIPE ; Roesch, Luiz F. W. ; TÓTOLA, MARCOS R.	Qualis nao identificado	Genome Announcements
